disease_a	disease_b	window	n_cases	cases_event	RR_shrunk	CI_low_RR_shrunk	CI_high_RR_shrunk	lfsr	theta	directionality_fdr
N20	M17	1_2	31490	215	1.37088034738632	1.18125907991652	1.59094051322159	1.67355569873256e-05	0.511904761904762	0.928944687508532
N23	M17	1_2	64192	284	1.35107396036515	1.18660295700967	1.53834173056243	2.83845818581285e-06	0.484641638225256	1
N28	M17	1_2	11446	128	1.46660389864678	1.20951571801074	1.77833736552305	4.99374660253427e-05	0.498054474708171	1
N30	M17	1_2	16360	121	1.27474732080787	1.04849220293649	1.54982624320505	0.00750673165727889	0.533039647577093	0.928944687508532
N39	M17	1_2	45893	314	1.47155686414788	1.29921287326012	1.6667627368769	6.2679682035759e-10	0.376498800959233	1
N40	M17	1_2	66394	720	1.20571415207334	1.11224217109932	1.30704144680387	2.87678519156761e-06	0.40885860306644	1
N41	M17	1_2	20280	137	1.24844576276496	1.03894612818278	1.50019022188567	0.00902479714394469	0.509293680297398	0.928944687508532
N42	M17	1_2	31331	315	1.46865849881634	1.2972233536128	1.66274973399013	6.65608889723726e-10	0.439944134078212	1
Q40	M17	1_2	14864	109	1.33452911290783	1.08558432863048	1.64056159086725	0.00310420488061278	0.529126213592233	0.928944687508532
R00	M17	1_2	28803	154	1.33831569242745	1.12358252448579	1.59408753123608	0.000553113727868579	0.458333333333333	1
R03	M17	1_2	44541	281	1.46086665807056	1.28087359676666	1.66615300530005	8.27462048484688e-09	0.487847222222222	1
R04	M17	1_2	28288	166	1.5016700965924	1.26594225409878	1.78129221273616	1.56084834363709e-06	0.51875	0.928944687508532
R05	M17	1_2	104292	404	1.33384404587602	1.19616040328762	1.48737571802994	1.13369067906148e-07	0.366939146230699	1
R06	M17	1_2	57367	362	1.54480033987453	1.37452384434729	1.73617074733954	1.51802287991509e-13	0.420441347270616	1
R07	M17	1_2	108968	465	1.61260938539781	1.45356701888345	1.78905340867645	9.96907976646207e-20	0.423497267759563	1
R10	M17	1_2	134746	484	1.53743645550915	1.38939786530693	1.70124837078714	4.40660918842884e-17	0.409822184589331	1
R20	M17	1_2	22716	173	1.99507884685233	1.677191166722	2.37321760580043	3.1939509706683e-15	0.4325	1
R22	M17	1_2	37888	154	1.31376921508919	1.10323398503217	1.56448185419681	0.0011112972274133	0.421917808219178	1
R30	M17	1_2	19321	101	1.47327619727816	1.18620561204368	1.8298200003681	0.000231638062450156	0.463302752293578	1
R31	M17	1_2	30879	221	1.28390921535067	1.10968537848994	1.48548670210068	0.000398077503018166	0.446464646464646	1
R42	M17	1_2	62758	365	1.49061797781707	1.32753919751806	1.67372983030974	7.55099138620241e-12	0.387062566277837	1
R49	M17	1_2	22487	152	1.6316288921347	1.36286886728148	1.95338884434204	4.9772428262379e-08	0.51006711409396	0.928944687508532
R50	M17	1_2	71601	156	1.30319919559189	1.09552894691493	1.55023575431205	0.0014112906428585	0.506493506493507	0.928944687508532
R51	M17	1_2	62402	169	1.56883238120423	1.32301376861479	1.86032458520208	1.13813136143418e-07	0.485632183908046	1
R52	M17	1_2	56359	192	1.36310269701565	1.16446374763652	1.59562628410079	5.89727143827286e-05	0.48	1
R53	M17	1_2	40389	142	1.33266179018561	1.11090191505871	1.59868969793509	0.0010043273178056	0.473333333333333	1
R55	M17	1_2	24777	137	1.22428699576733	1.0190859074601	1.47080696242841	0.0154203269567296	0.44336569579288	1
R60	M17	1_2	11273	130	1.68645238396187	1.38847906709997	2.04837199981056	6.99765529063148e-08	0.407523510971787	1
R63	M17	1_2	38878	137	1.25097280956517	1.040727588046	1.50369125239544	0.00860588933600959	0.380555555555556	1
R73	M17	1_2	47688	444	1.51461221802888	1.36340064465066	1.68259431297993	5.37569135653436e-15	0.466386554621849	1
R74	M17	1_2	57483	238	1.22725548665923	1.06670119529468	1.41197557120867	0.00213104098226692	0.463035019455253	1
R80	M17	1_2	10697	110	1.65193626850548	1.33849054893785	2.03878423898422	1.487075143751e-06	0.44	1
S61	M17	1_2	55464	211	1.4436277031721	1.2408720706151	1.67951313815362	1.01547932105304e-06	0.502380952380952	0.928944687508532
S83	M17	1_2	45108	311	3.29796737575587	2.86181226640783	3.80059479764633	2.133580975696e-61	0.554367201426025	0.159963702877716
S93	M17	1_2	74821	145	1.6471767486313	1.36927627979517	1.9814783044642	6.11731985494572e-08	0.501730103806228	0.928944687508532
T30	M17	1_2	34886	134	1.55617277192771	1.28627244157351	1.88270666292651	2.72329818602152e-06	0.546938775510204	0.823940415632811
A09	M19	1_2	173591	237	1.58040982973967	1.36757211708123	1.82637185910788	2.87840441634099e-10	0.488659793814433	1
B07	M19	1_2	82217	146	1.58418857354483	1.31888119804642	1.90286542887062	4.41564707371788e-07	0.480263157894737	1
B34	M19	1_2	104496	103	1.2892199000398	1.0428942890848	1.59372619838315	0.00949840463429567	0.427385892116183	1
B35	M19	1_2	66813	151	1.56139066623796	1.30424413253501	1.86923655763473	6.19602440321262e-07	0.392207792207792	1
D64	M19	1_2	19573	100	1.38892772722884	1.11874174159267	1.72436600847549	0.00147157658390348	0.390625	1
E11	M19	1_2	75790	293	1.20466724962648	1.06164964721176	1.36695112755325	0.00197126699239154	0.504302925989673	0.928944687508532
E66	M19	1_2	99711	215	1.31854448590329	1.13648303510686	1.52977167947121	0.000134768972491282	0.351307189542484	1
E78	M19	1_2	161357	440	1.30978230185936	1.18005121945951	1.45377560734164	2.04847766078633e-07	0.433497536945813	1
E79	M19	1_2	37562	142	1.26953555301274	1.05928650104372	1.52151520743002	0.00493743617071478	0.467105263157895	1
F17	M19	1_2	146852	259	1.26091358347055	1.10165406728537	1.44319629200688	0.000389301640072587	0.476979742173112	1
F32	M19	1_2	54633	166	1.45021427963867	1.22313725526946	1.71944844931128	9.59230049111755e-06	0.448648648648649	1
F41	M19	1_2	144645	250	1.42295992587842	1.23809659604625	1.63542566639952	3.47038761037672e-07	0.430292598967298	1
F51	M19	1_2	45188	155	1.6329497599935	1.36592818867992	1.95217064905867	3.74101855228364e-08	0.367298578199052	1
F52	M19	1_2	41275	140	1.45329141343046	1.20781559878803	1.74865760507648	3.80328741347199e-05	0.415430267062315	1
G56	M19	1_2	20956	108	2.01778993614416	1.6214305098657	2.51103960461549	1.59898792319116e-10	0.45	1
H10	M19	1_2	108604	178	1.3409215752872	1.13889489117321	1.5787854392941	0.000218369660632212	0.37160751565762	1
H54	M19	1_2	46233	116	1.31342073488138	1.07480564322436	1.60501020597659	0.00388190825827534	0.376623376623377	1
H81	M19	1_2	43795	148	1.30534050812005	1.09250055672418	1.55964574265136	0.00169182249496352	0.449848024316109	1
H91	M19	1_2	57358	180	1.30548384086421	1.11040935348152	1.53482862280836	0.000631743886709034	0.398230088495575	1
H93	M19	1_2	29419	114	1.49280369544599	1.21621577010849	1.83229236777486	6.43444700703959e-05	0.504424778761062	0.928944687508532
I83	M19	1_2	27411	103	1.59288044411175	1.28236697453041	1.97858191892595	1.30575638538284e-05	0.495192307692308	1
I84	M19	1_2	66865	175	1.49562652911181	1.26610589526689	1.76675483697317	1.11334055332472e-06	0.462962962962963	1
J02	M19	1_2	179415	260	1.50249061026635	1.30963375725784	1.72374759082672	3.2465050603879e-09	0.43261231281198	1
J11	M19	1_2	108328	127	1.39094307957512	1.14655859529545	1.68741716171896	0.000413135516765194	0.494163424124514	1
J20	M19	1_2	116929	250	1.45717332289519	1.26742297038896	1.67533186833894	6.3057095606158e-08	0.452898550724638	1
J30	M19	1_2	91981	165	1.70317176637157	1.43077727367341	2.02742531569411	1.08296143468486e-09	0.449591280653951	1
J44	M19	1_2	36917	184	1.25068838570038	1.06652715444304	1.4666494252954	0.00299248490324932	0.458852867830424	1
K29	M19	1_2	60011	141	1.70510800602209	1.41272948395029	2.05799719283195	1.37488876811678e-08	0.473154362416107	1
K30	M19	1_2	39304	107	1.53607770927416	1.24252309704831	1.89898661403895	3.69310670586586e-05	0.380782918149466	1
K40	M19	1_2	53669	179	1.22131674273993	1.03947682125109	1.43496666361602	0.00760881256799395	0.493112947658402	1
K52	M19	1_2	69211	117	1.40775262214233	1.15114930826439	1.7215555192719	0.000437923906990793	0.391304347826087	1
K57	M19	1_2	20157	118	1.63868448213802	1.33671716845035	2.00886686830917	1.01992243680953e-06	0.48559670781893	1
K59	M19	1_2	40495	123	1.37306163391774	1.12893891423418	1.66997366001486	0.000760018666504536	0.39047619047619	1
K62	M19	1_2	33716	114	1.48753049840456	1.21193903934955	1.82579066424933	7.37013287586912e-05	0.471074380165289	1
K76	M19	1_2	41323	122	1.24124153828932	1.02182988235624	1.50776619765921	0.014819669689812	0.438848920863309	1
L21	M19	1_2	40418	112	1.5826700845508	1.28513812391557	1.94908589973214	7.87826913062766e-06	0.43579766536965	1
L30	M19	1_2	51820	106	1.52552167139457	1.23292250357701	1.88756094818826	5.13764254594687e-05	0.332288401253919	1
M10	M19	1_2	30051	151	1.5171861701867	1.2684142073451	1.8147493631625	2.57831547239279e-06	0.505016722408027	0.928944687508532
M16	M19	1_2	17683	104	1.53452201366511	1.23808839446159	1.90193028297212	4.67381004434473e-05	0.468468468468469	1
M17	M19	1_2	37919	231	1.62554489699056	1.40382876292839	1.88227815379704	4.31648026225904e-11	0.464788732394366	1
M25	M19	1_2	142572	383	1.98176493303228	1.76203976666093	2.22888967894231	2.03447486194711e-30	0.401888772298006	1
M47	M19	1_2	30080	154	1.49930643381208	1.25596996519461	1.7897878490446	3.75905906283771e-06	0.420765027322404	1
M51	M19	1_2	43919	133	1.48863623952009	1.23077095820619	1.80052822894222	2.10295602712236e-05	0.453924914675768	1
M75	M19	1_2	81930	287	1.59855733391571	1.40134547145781	1.82352289414926	1.499753706898e-12	0.425185185185185	1
M77	M19	1_2	84609	255	1.93922746727969	1.68048239950608	2.23781169678261	6.54017663047683e-20	0.481132075471698	1
M79	M19	1_2	101002	241	1.86899605134617	1.61429100960925	2.16388880267203	3.07587479233145e-17	0.345272206303725	1
N20	M19	1_2	31904	118	1.48442148737253	1.2135708312108	1.81572191379617	6.156478424907e-05	0.51528384279476	0.928944687508532
N23	M19	1_2	64719	130	1.22010602666509	1.01056624059161	1.47309365433876	0.0193846347447669	0.469314079422383	1
N39	M19	1_2	46359	129	1.22725130132522	1.01573814042147	1.48280909878945	0.0170428056622121	0.332474226804124	1
N40	M19	1_2	67091	332	1.21087267477675	1.07522647513798	1.36363144734959	0.000813755484487756	0.399518652226233	1
N42	M19	1_2	31847	153	1.4590344044452	1.22214975768883	1.74183350277827	1.48672146018248e-05	0.425	1
R05	M19	1_2	104965	197	1.34591194951521	1.15214009576475	1.5722731831891	9.15809329437742e-05	0.327787021630616	1
R06	M19	1_2	57995	187	1.58622331631596	1.34848138880615	1.86587996698418	1.31349241102752e-08	0.445238095238095	1
R07	M19	1_2	109696	210	1.45457276873187	1.24951387003149	1.69328407653687	6.87537465024009e-07	0.390334572490706	1
R10	M19	1_2	135357	208	1.34546509616448	1.1564408841429	1.56538596120163	6.22364638919888e-05	0.348408710217755	1
R42	M19	1_2	63335	187	1.51341721192646	1.28774219288365	1.77864146256346	2.51419095639377e-07	0.38477366255144	1
R52	M19	1_2	56733	108	1.52883206663143	1.23788904688976	1.88815588427182	4.10465659284963e-05	0.48	1
R74	M19	1_2	58058	121	1.25047052891591	1.028393486284	1.52050413051276	0.0126138246312006	0.468992248062016	1
A09	M20	1_2	173778	211	1.87325924358311	1.6017887430242	2.19073845346443	2.01733687387162e-15	0.518427518427519	0.928944687508532
B07	M20	1_2	82372	107	1.74486364121325	1.40635348620734	2.16485340014942	2.14260102043879e-07	0.486363636363636	1
B34	M20	1_2	104518	109	1.72117839711584	1.39040641111975	2.13063968276186	3.11570481659361e-07	0.444897959183673	1
B35	M20	1_2	66881	147	2.63524200635591	2.16372646030532	3.20950940863512	2.910766834384e-22	0.485148514851485	1
E66	M20	1_2	100029	138	1.34738612550292	1.11987690343308	1.62111511152015	0.000799086924775932	0.416918429003021	1
E78	M20	1_2	162005	235	1.24091425213897	1.0772557374466	1.4294360453457	0.00141016179734587	0.441729323308271	1
F41	M20	1_2	145023	177	1.50944640229314	1.27861440786071	1.78195117103978	5.91805511675014e-07	0.508620689655172	0.928944687508532
H10	M20	1_2	108804	154	1.9714504103549	1.64025956084988	2.36951322415992	2.4101775523193e-13	0.418478260869565	1
H61	M20	1_2	157457	280	1.74021842159171	1.52067126667039	1.99146273176972	4.24936525110583e-16	0.486956521739131	1
H91	M20	1_2	57707	118	1.81050128524418	1.47240940499054	2.22622518761478	9.24929041626147e-09	0.441947565543071	1
I84	M20	1_2	67160	126	1.86855068039465	1.52808530687553	2.28487351425577	5.70098399579102e-10	0.545454545454545	0.897537845587835
J02	M20	1_2	179664	220	1.73892612463231	1.4939358663402	2.02409228873829	4.78157676803175e-13	0.439121756487026	1
J03	M20	1_2	153741	128	1.56158705151999	1.28479195881582	1.89801477409812	3.83985445183092e-06	0.470588235294118	1
J11	M20	1_2	108394	112	1.52363550924169	1.23818130828021	1.87489921669599	3.51676559633719e-05	0.457142857142857	1
J20	M20	1_2	117211	148	1.41585352830479	1.18291616459998	1.69466042785122	7.59806845174744e-05	0.439169139465875	1
J30	M20	1_2	92235	133	1.96408418075685	1.61226232595821	2.39267928487172	1.04469662550717e-11	0.490774907749078	1
K02	M20	1_2	109608	124	1.52151539927624	1.24886014082162	1.8536976516135	1.57589188227716e-05	0.464419475655431	1
K40	M20	1_2	53954	136	1.9346068438976	1.59225681346825	2.35056531634686	1.58898151007418e-11	0.550607287449393	0.703015848777001
M17	M20	1_2	38547	129	2.35876681928493	1.91969309435306	2.89826583432836	1.62303883249274e-16	0.530864197530864	0.928944687508532
M25	M20	1_2	143296	267	2.42211431123488	2.095256771438	2.7999612346617	2.97988608014901e-33	0.415241057542768	1
M47	M20	1_2	30687	108	2.59817665557478	2.0678391611144	3.26452949558018	1.23394183367879e-16	0.542713567839196	0.928944687508532
M75	M20	1_2	82648	198	2.08576327664678	1.77036489115881	2.45735128838932	7.83935730864741e-19	0.485294117647059	1
M77	M20	1_2	84683	188	2.53947795914931	2.13478086229091	3.02089475267478	3.48619520577723e-26	0.519337016574586	0.928944687508532
M79	M20	1_2	101229	201	2.44021614483568	2.06519957917421	2.88333141918309	5.57126305065898e-26	0.396449704142012	1
N40	M20	1_2	67699	162	1.3702152759497	1.1544874414116	1.62625407180721	0.000159368815379957	0.453781512605042	1
R05	M20	1_2	105174	160	1.79044845461791	1.4983548502811	2.13948362635343	7.45087452517415e-11	0.395061728395062	1
R06	M20	1_2	58303	123	2.15712812094367	1.75226680781521	2.65553265599305	2.14219237902798e-13	0.467680608365019	1
R07	M20	1_2	109838	178	1.97936407999718	1.66748767242725	2.34957188947614	3.06228561788482e-15	0.439506172839506	1
R10	M20	1_2	135524	178	1.70034862952856	1.43747336542115	2.01129671789959	2.98948704189546e-10	0.417840375586854	1
R42	M20	1_2	63565	123	2.01162641989669	1.63764697236134	2.47100927215803	1.39308934322189e-11	0.421232876712329	1
A08	M21	1_2	41255	153	1.55006319441884	1.29661751756094	1.85304908668182	7.6300619406756e-07	0.515151515151515	0.928944687508532
A09	M21	1_2	173053	551	1.29620011756448	1.18087677302662	1.42278583434913	2.52251579093981e-08	0.410581222056632	1
B01	M21	1_2	46602	491	1.12375153996028	1.01987989511313	1.23820219382108	0.00933564663506932	0.466286799620133	1
B07	M21	1_2	81697	291	1.45611254589223	1.27941745922677	1.65721026472951	6.43104157710188e-09	0.379895561357702	1
B08	M21	1_2	19864	288	1.49069228635622	1.30937805404106	1.69711374476135	8.27734855002427e-10	0.473684210526316	1
B34	M21	1_2	103820	373	1.42069134775574	1.26745553377286	1.59245342483921	8.50063274014328e-10	0.412610619469027	1
B35	M21	1_2	66683	161	1.54671074319269	1.29941422013181	1.84107121966467	4.72767538539729e-07	0.438692098092643	1
D22	M21	1_2	53317	165	1.39065985153104	1.17324546423468	1.64836334903018	7.29419817791846e-05	0.486725663716814	1
E66	M21	1_2	99156	305	1.83419885396429	1.61041023207664	2.0890859787606	3.35413536759049e-20	0.442028985507246	1
E78	M21	1_2	161914	201	1.46912606603221	1.25758023113986	1.71625741598926	6.33855267589513e-07	0.51015228426396	0.928944687508532
F41	M21	1_2	144814	199	1.43625533265657	1.22901169399429	1.67844568986992	2.69220437206071e-06	0.476076555023924	1
F90	M21	1_2	14119	119	1.26823347284723	1.04166652887524	1.54407970023465	0.00904694030376397	0.435897435897436	1
H10	M21	1_2	108307	452	1.38604677131179	1.24979390256758	1.53715396459934	3.2698168387177e-10	0.467425025853154	1
H52	M21	1_2	47167	220	1.21224386017668	1.0480570044867	1.40215195380118	0.00482667565159651	0.409683426443203	1
H54	M21	1_2	46187	142	1.60984655961092	1.33655558973403	1.93901844816409	2.68595137695609e-07	0.412790697674419	1
H60	M21	1_2	69800	268	1.30586232013412	1.14310613856382	1.49179183071184	4.35229600786942e-05	0.401799100449775	1
H61	M21	1_2	157123	254	1.43567495403866	1.25032925637501	1.6484958367124	1.50551123821028e-07	0.506986027944112	0.928944687508532
H65	M21	1_2	56663	423	1.30191435740897	1.17092859631631	1.44755282205931	5.57616560014922e-07	0.469478357380688	1
H66	M21	1_2	52218	341	1.25097676303447	1.11224810241723	1.40700879439681	9.64829367714798e-05	0.497810218978102	1
H91	M21	1_2	57566	110	1.48594608051247	1.20622491315889	1.83053403233724	0.000100091462468945	0.460251046025105	1
H92	M21	1_2	33578	146	1.26489951281389	1.05810107019006	1.51211526251404	0.00498729135026689	0.405555555555556	1
I10	M21	1_2	128911	110	1.30111643775696	1.05925546397016	1.59820179568038	0.00610912869495634	0.504587155963303	0.928944687508532
J01	M21	1_2	41988	139	1.57709924246452	1.30749066595026	1.90230193251473	9.71297794580549e-07	0.446945337620579	1
J02	M21	1_2	178852	623	1.45200297286084	1.32870530341537	1.58674209230399	9.39202616578363e-17	0.395555555555556	1
J03	M21	1_2	152838	575	1.26180864881364	1.15210450346105	1.38195889473382	2.81511762068266e-07	0.358478802992519	1
J04	M21	1_2	26816	244	1.38387950404934	1.20318908751928	1.59170532844212	2.73056870936941e-06	0.477495107632094	1
J11	M21	1_2	108034	270	1.31727564995612	1.15341340153442	1.5044173543145	2.44716119857743e-05	0.323741007194245	1
J18	M21	1_2	35862	183	1.31675987529856	1.1214790232828	1.54604458326909	0.000395955954773453	0.5	0.967229791597954
J20	M21	1_2	116377	496	1.30156508076708	1.17988250234227	1.43579691715842	7.35782582278292e-08	0.521008403361345	0.922358747877606
J22	M21	1_2	55821	191	1.585700892938	1.35032760577891	1.86210169376932	9.58059404259887e-09	0.393814432989691	1
J30	M21	1_2	91682	267	1.6121006270647	1.40621532992322	1.84812978245963	3.82130899421727e-12	0.415241057542768	1
J35	M21	1_2	16470	195	1.66680014187902	1.42125865793871	1.95476220844788	1.70021447150283e-10	0.555555555555556	0.39719990393192
J40	M21	1_2	46571	257	1.56262855820135	1.36048717609342	1.79480413620506	1.38924413427084e-10	0.496138996138996	1
J45	M21	1_2	45887	240	1.42403337475272	1.23582804044004	1.6409006642118	5.22880361476338e-07	0.575539568345324	0.0467813516110043
K07	M21	1_2	28835	282	1.28550426950595	1.12960658071214	1.46291749281084	7.16913442616121e-05	0.50994575045208	0.928944687508532
K08	M21	1_2	53066	118	1.4421992675892	1.17968746288888	1.76312692375432	0.000179429868574947	0.479674796747968	1
K12	M21	1_2	21714	139	1.53660708783901	1.27500513924773	1.85188378439809	3.27481513181308e-06	0.52059925093633	0.928944687508532
K29	M21	1_2	60154	120	1.63857519970724	1.33836693434942	2.00612299675558	8.79529639606353e-07	0.563380281690141	0.555750831679543
K52	M21	1_2	68943	225	1.39926549721858	1.20898046350434	1.61950005877769	3.39824407905936e-06	0.517241379310345	0.928944687508532
K59	M21	1_2	40446	150	1.57780820100052	1.31705916052551	1.89017987479864	3.8178903928826e-07	0.557620817843866	0.520597068288725
L01	M21	1_2	12273	129	1.28509124300183	1.06342895971959	1.55295705251007	0.00475067981851432	0.459074733096086	1
L20	M21	1_2	35241	273	1.28980898449037	1.13088924328506	1.47106113737501	7.58597171254762e-05	0.561728395061729	0.116009485810516
L21	M21	1_2	40448	108	1.71160447646495	1.38179550131287	2.12013274111212	4.37052815163552e-07	0.482142857142857	1
L30	M21	1_2	51677	156	1.63477086192834	1.36810384924054	1.95341587006971	3.22475326366464e-08	0.368794326241135	1
L50	M21	1_2	47215	173	1.2458168077205	1.05717949451013	1.46811352893114	0.00439532451183749	0.441326530612245	1
M25	M21	1_2	143008	277	1.93531558728439	1.68665573073329	2.22063480658116	2.58918886597788e-21	0.413432835820896	1
M41	M21	1_2	22366	148	2.13135525440958	1.76431638618571	2.57475090979582	2.16465081582598e-15	0.451219512195122	1
M62	M21	1_2	52594	136	1.90988855894826	1.57252635129554	2.31962682507437	3.47567885609031e-11	0.457912457912458	1
M75	M21	1_2	82741	109	1.77571922422668	1.43322410447565	2.20005981858769	7.63974067800248e-08	0.488789237668162	1
M77	M21	1_2	84631	183	2.20009025955822	1.85277969937374	2.61250549746367	1.21699304251475e-19	0.519886363636364	0.928944687508532
M79	M21	1_2	100958	233	1.82032130232694	1.56921395666764	2.11161112200524	1.34036472460403e-15	0.359567901234568	1
N47	M21	1_2	32947	325	1.29777208135026	1.15027296205053	1.46418496365406	1.17593732184088e-05	0.620229007633588	2.31133401832908e-06
N48	M21	1_2	23095	143	1.69342084105896	1.40552946087517	2.04028035324656	1.53812071888966e-08	0.565217391304348	0.407201287717107
Q66	M21	1_2	9429	152	2.27171944348025	1.88259109843367	2.7412799487791	5.7989346893589e-18	0.610441767068273	0.0147409833914726
R01	M21	1_2	15653	127	1.32616228789849	1.09486215368368	1.60632679458959	0.00196668099917261	0.585253456221198	0.190164791848846
R04	M21	1_2	28362	122	1.64420625918462	1.34529943364105	2.00952602457068	6.04485097735711e-07	0.469230769230769	1
R05	M21	1_2	104540	370	1.33607499836859	1.19233042136803	1.49714908659084	3.13177180478507e-07	0.389884088514226	1
R06	M21	1_2	57999	149	1.75474737680306	1.46013491918953	2.10880399881564	1.03017019904402e-09	0.474522292993631	1
R07	M21	1_2	109612	208	1.54630705044299	1.32591483319794	1.80333263825306	1.41741853028392e-08	0.397705544933078	1
R10	M21	1_2	135017	346	1.40242074173135	1.24590951888016	1.57859291307615	1.09784089516391e-08	0.358921161825726	1
R11	M21	1_2	50287	219	1.37965487872063	1.19007919217011	1.59942934629981	1.00950183564375e-05	0.468950749464668	1
R42	M21	1_2	63416	126	1.88922879098254	1.54449941987634	2.31090111057673	3.08905617885149e-10	0.418604651162791	1
R51	M21	1_2	62407	199	1.54471341945088	1.32025894812643	1.80732692750752	2.91747933347613e-08	0.412863070539419	1
R59	M21	1_2	18989	112	1.430810768995	1.16505047992669	1.75719377996468	0.000320220731739983	0.449799196787149	1
R63	M21	1_2	38810	201	1.92780760296711	1.64161526797836	2.26389351180595	6.1472686470962e-16	0.424050632911392	1
S93	M21	1_2	74714	208	1.52717058685955	1.30989913742174	1.7804805994143	3.27389606527531e-08	0.42020202020202	1
T78	M21	1_2	36769	130	1.42973769095861	1.18065910921456	1.73136331138591	0.000127649314286234	0.457746478873239	1
A09	M22	1_2	173904	151	1.49686368327699	1.25131673571644	1.79059451724722	5.2017827609637e-06	0.49671052631579	1
B34	M22	1_2	104679	111	1.910070820062	1.54115586704781	2.36729497363627	1.73801122206396e-09	0.572164948453608	0.46226621829828
F41	M22	1_2	145155	153	1.58057665700427	1.3212897158562	1.89074548805365	2.81128575890127e-07	0.503289473684211	0.928944687508532
H61	M22	1_2	157618	125	1.26461221247624	1.04284419777763	1.53354072578834	0.00857418711250024	0.475285171102662	1
J02	M22	1_2	179852	148	1.53948023283092	1.28390848047603	1.84592548714875	1.62463474199916e-06	0.449848024316109	1
J03	M22	1_2	153809	144	1.66479520330222	1.38258617158491	2.0046078326973	3.83502267222896e-08	0.578313253012048	0.202959959525208
J11	M22	1_2	108443	108	1.58809129657983	1.28446827356253	1.96348482728783	9.80716135946687e-06	0.5	0.9784680262373
J30	M22	1_2	92295	110	2.07571403382678	1.66882458219632	2.58181045281283	2.72911179829389e-11	0.541871921182266	0.928944687508532
M23	M22	1_2	35085	116	4.96436935942583	3.82766244319717	6.43864591053661	4.68578438019603e-35	0.651685393258427	0.00205835174471599
M25	M22	1_2	142750	322	4.39647168629685	3.78630995674279	5.10496063693575	9.46713141443839e-85	0.658486707566462	1.77410055201912e-10
M77	M22	1_2	85062	144	2.74656624432301	2.24710297836172	3.35704514083035	2.90955081964648e-23	0.496551724137931	1
M79	M22	1_2	101572	109	1.96373222761209	1.58012923919839	2.44046130284801	5.89598470734147e-10	0.379790940766551	1
R07	M22	1_2	109974	109	1.5754259586705	1.27568642324697	1.94559329473429	1.23204417014078e-05	0.424124513618677	1
R10	M22	1_2	135646	123	1.52012617513593	1.24675044326543	1.8534451708564	1.76041970549916e-05	0.437722419928826	1
S83	M22	1_2	46106	127	4.23469744020454	3.3465470848264	5.35855673191735	6.13405286803967e-34	0.686486486486487	2.10967127718944e-05
A08	M23	1_2	41287	124	1.35990941293928	1.11919563501928	1.65239530385498	0.00100213046272763	0.460966542750929	1
A09	M23	1_2	172723	632	1.44011143954729	1.31876439720894	1.5726243161434	2.46491051453915e-16	0.502384737678855	0.928944687508532
B02	M23	1_2	32592	102	1.28614070155187	1.03963391045332	1.59109652691789	0.0102945582959207	0.455357142857143	1
B07	M23	1_2	81710	252	1.40013554034613	1.21931513705901	1.60777101157686	9.41705844342177e-07	0.460694698354662	1
B34	M23	1_2	103937	342	1.28095672734563	1.13856320688801	1.44115858250583	1.95725033949262e-05	0.493506493506494	1
B35	M23	1_2	66488	237	1.46341685755325	1.26817560173616	1.68871637022439	9.59323177870258e-08	0.428571428571429	1
D17	M23	1_2	39301	158	1.37777409236669	1.15844729253627	1.63862565161757	0.000148079608856631	0.481707317073171	1
D22	M23	1_2	53338	156	1.23320966840033	1.03774553767364	1.46549036447347	0.00871449383833791	0.458823529411765	1
E66	M23	1_2	99260	347	1.35293363091825	1.20275934707239	1.52185839513536	2.45792437756357e-07	0.390765765765766	1
E78	M23	1_2	160858	592	1.11720412572892	1.02243111641072	1.22076200392587	0.00726306404697351	0.422857142857143	1
E79	M23	1_2	37498	167	1.54009859242687	1.29817426722278	1.82710729544	3.72927000654423e-07	0.5	0.969003346561543
F32	M23	1_2	54570	199	1.18199595841547	1.01473314016347	1.37682942481353	0.0159985751403821	0.456422018348624	1
F41	M23	1_2	143958	572	1.33564403654031	1.21858653222472	1.46394609260027	3.26810352007707e-10	0.504409171075838	0.928944687508532
F51	M23	1_2	45219	170	1.44179058482386	1.21861495526544	1.70583832202678	1.02124537343194e-05	0.41871921182266	1
F52	M23	1_2	41151	187	1.51017410519328	1.28516993837429	1.77457140872846	2.81196978740808e-07	0.475826972010178	1
G47	M23	1_2	23577	105	1.46755659367902	1.18636347080758	1.81539840752572	0.000206602590993308	0.426829268292683	1
G56	M23	1_2	21043	111	1.77016721603413	1.43209582667386	2.18804629854956	6.52135460012733e-08	0.430232558139535	1
H10	M23	1_2	108044	331	1.38376999476109	1.22637140076822	1.56136990572484	6.95391807826898e-08	0.458448753462604	1
H52	M23	1_2	47740	129	1.26445318047053	1.0459379420541	1.52862018033508	0.00773955391310564	0.530864197530864	0.928944687508532
H57	M23	1_2	38207	132	1.41869003317699	1.17339039010963	1.71527006459264	0.000154719915285086	0.442953020134228	1
H60	M23	1_2	69867	222	1.42164298233824	1.22678920405157	1.6474458387446	1.48430788560566e-06	0.492239467849224	1
H61	M23	1_2	156485	529	1.16566418101048	1.06098735617728	1.28066840286058	0.000721056955896678	0.488457987072946	1
H65	M23	1_2	57259	157	1.55818138923261	1.30605900302758	1.85897362685964	4.30196850910655e-07	0.504823151125402	0.928944687508532
